set	word_freq_000	word_freq_650	word_freq_george	word_freq_hp	word_freq_all	word_freq_business	word_freq_edu	word_freq_free	word_freq_meeting	word_freq_money	word_freq_our	word_freq_over	word_freq_parts	word_freq_receive	word_freq_remove	word_freq_your	char_freq_exclamation_point	char_freq_dollar_sign	capital_run_length_longest	spam
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.393	0.000	7.000	0
1	0.000	0.000	0.000	0.900	0.000	0.000	0.000	0.000	0.900	0.000	0.900	0.000	0.000	0.000	0.000	1.800	0.000	0.000	12.000	0
1	0.000	0.000	0.000	3.300	0.080	0.080	0.000	0.000	0.000	0.000	0.000	0.080	0.000	0.080	0.000	0.000	0.000	0.032	18.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.850	0.000	1.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	1.440	0.000	0.000	0.000	2.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.546	0.000	4.000	0
1	0.000	0.000	0.000	0.800	0.000	0.000	0.000	0.000	1.600	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.115	0.000	28.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.510	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	2.320	2.320	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.375	0.000	5.000	0
1	0.000	1.270	1.270	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.270	0.000	0.000	0.000	0.000	0.630	0.000	0.000	22.000	0
1	0.000	1.740	1.160	1.160	0.580	1.160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.282	0.000	11.000	0
1	0.060	0.180	0.000	1.930	0.240	0.120	0.000	0.240	0.120	0.420	0.180	0.000	0.000	0.000	0.000	0.720	0.044	0.026	29.000	0
1	0.000	0.000	1.880	0.000	1.880	0.000	0.000	0.000	1.880	0.000	0.000	0.000	0.000	0.000	0.000	1.880	0.000	0.000	1.000	0
1	0.000	0.000	0.000	8.100	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	3.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	1.440	0.000	2.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.313	0.000	10.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.540	0.000	0.270	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	0
1	0.000	0.000	0.000	0.000	0.750	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.000	0.000	0.790	0.000	0.390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	12.000	0
1	0.000	0.000	0.000	16.660	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.000	0
1	0.000	0.000	0.000	4.220	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.130	0.000	0.000	0.000	0.071	26.000	0
1	0.000	0.000	0.000	1.580	1.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.580	0.000	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.684	0.000	7.000	0
1	0.000	0.000	1.210	0.000	1.210	0.000	0.000	0.000	0.000	0.000	0.000	2.430	0.000	0.000	0.000	1.210	0.211	0.000	1.000	0
1	0.000	0.000	0.000	0.470	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.940	0.068	0.000	21.000	0
1	0.000	0.000	0.000	5.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.280	0.000	0.000	10.000	0
1	0.000	0.000	0.000	2.630	0.290	0.290	0.000	0.000	0.000	0.000	0.290	0.000	0.000	0.000	0.000	1.750	0.072	0.000	60.000	0
1	0.000	0.000	0.000	3.760	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.045	0.000	11.000	0
1	0.000	0.000	0.000	1.830	0.000	0.910	0.000	0.000	0.910	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.301	0.000	8.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	7.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	3.220	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	4.000	0.000	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.613	0.000	1.000	0
1	0.000	0.000	4.340	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.690	3.048	0.000	1.000	0
1	0.000	1.020	0.000	0.000	1.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.500	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.780	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.725	0.000	4.000	0
1	0.000	0.000	0.110	0.570	0.110	0.000	0.000	0.000	0.000	0.000	0.110	0.110	0.000	0.000	0.000	0.220	0.000	0.031	41.000	0
1	0.000	0.000	0.020	0.440	0.150	0.000	0.000	0.000	0.020	0.000	0.240	0.310	0.020	0.020	0.000	0.060	0.000	0.006	52.000	0
1	0.000	0.000	0.000	0.000	0.510	0.000	0.510	0.000	0.000	0.000	0.000	0.510	0.000	0.000	0.000	1.020	0.080	0.000	12.000	0
1	0.000	0.000	0.000	0.000	0.650	0.000	0.000	0.000	0.000	0.000	0.320	0.000	0.000	0.000	0.000	0.000	0.061	0.000	11.000	0
1	0.000	0.000	0.000	0.230	0.230	0.230	0.000	0.000	1.900	0.000	0.230	0.000	0.000	0.000	0.000	2.140	0.117	0.000	160.000	0
1	0.000	0.000	0.000	4.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	0.000	0.160	0.960	0.320	0.000	0.160	0.000	0.960	0.000	0.160	0.000	0.000	0.000	0.000	0.000	0.000	0.000	63.000	0
1	0.000	0.000	0.000	0.540	0.000	0.000	0.000	0.000	0.000	0.000	0.540	0.000	0.000	0.000	0.000	0.000	0.091	0.000	5.000	0
1	0.000	0.000	0.000	5.680	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	3.570	0.000	7.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.240	0.000	10.000	0
1	0.000	0.000	0.000	0.300	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	2.770	0.000	5.550	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.218	0.000	10.000	0
1	0.000	0.000	0.000	1.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	0
1	0.000	0.000	3.700	3.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.000	1.100	0.060	0.960	0.000	0.000	0.060	0.000	0.890	0.130	0.060	0.000	0.000	0.000	0.000	0.085	52.000	0
1	0.000	0.000	0.000	2.320	0.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.380	0.000	0.000	44.000	0
1	0.000	0.000	0.000	0.690	0.150	0.070	0.000	0.000	0.070	0.000	1.530	0.150	0.000	0.070	0.000	0.380	0.000	0.033	36.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.886	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	119.000	0
1	0.000	0.000	0.000	0.930	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	37.000	0
1	0.000	0.000	0.000	0.750	0.000	0.000	0.500	0.000	0.000	0.000	0.000	0.250	0.000	0.000	0.000	0.000	0.000	0.000	26.000	0
1	0.000	0.050	0.000	1.690	0.220	0.160	0.000	0.110	0.110	0.000	0.220	0.050	0.000	0.110	0.000	0.730	0.042	0.000	22.000	0
1	0.000	0.000	0.000	0.140	0.000	0.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.000	0.000	24.000	0
1	0.000	0.000	0.000	0.290	0.000	0.290	0.000	0.000	1.750	0.000	0.000	0.000	0.000	0.000	0.000	0.290	0.052	0.000	38.000	0
1	0.000	0.000	0.000	4.540	0.000	0.000	1.360	0.000	1.810	0.000	0.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.000	0
1	0.000	0.000	0.000	1.600	0.000	0.000	0.800	0.000	1.600	0.000	0.800	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	7.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	7.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	0.000	0.000	1.010	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.010	0.000	0.000	25.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.680	0.000	0.000	0.000	0.000	2.040	0.000	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.090	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	4.340	0.000	4.340	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.260	0.000	0.000	0.000	0.260	0.000	0.000	0.260	0.260	0.000	0.000	0.000	2.600	0.000	0.000	18.000	0
1	0.000	0.000	0.000	0.310	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.000	2.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.480	0.074	0.000	18.000	0
1	0.000	0.000	0.000	3.880	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	7.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.050	0.000	0.000	0.200	0.000	0.000	0.000	0.000	0.000	0.000	0.300	0.150	0.000	0.000	0.000	0.850	0.073	0.000	49.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.000	0.270	0.000	0.000	0.000	0.270	0.000	0.000	0.000	0.270	0.000	0.000	0.000	2.730	0.000	0.000	18.000	0
1	0.010	0.000	0.030	0.000	0.150	0.090	0.390	0.010	0.010	0.000	0.090	0.050	0.000	0.000	0.000	0.070	0.008	0.005	71.000	0
1	0.000	0.000	0.000	4.700	1.170	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.000	0
1	0.000	0.000	0.000	4.620	1.060	0.710	0.000	0.000	0.000	0.000	0.000	0.350	0.000	0.000	0.000	0.000	0.000	0.000	17.000	0
1	0.000	3.570	0.000	7.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.239	0.000	10.000	0
1	0.000	2.000	0.000	4.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	10.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.690	0.000	0.230	0.000	0.000	0.000	2.760	0.202	0.121	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.890	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	16.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.720	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.160	0.148	0.000	18.000	0
1	0.000	0.000	0.000	1.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	21.000	0
1	0.000	0.000	0.000	0.000	1.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.770	0.313	0.313	66.000	0
1	0.000	0.000	0.000	2.310	0.000	1.150	0.000	0.000	0.000	0.000	0.000	0.570	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	3.340	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	108.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.125	0.000	27.000	0
1	0.000	0.000	0.050	0.620	0.450	0.000	0.000	0.000	0.000	0.000	0.160	0.110	0.000	0.000	0.000	0.160	0.000	0.016	45.000	0
1	0.000	0.000	0.000	0.000	0.350	0.000	0.000	0.000	0.000	0.000	0.350	0.710	0.000	0.000	0.000	0.350	0.372	0.000	12.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.250	0.250	0.000	0.000	0.250	0.000	0.000	0.250	0.250	2.310	0.413	0.000	13.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.234	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.920	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.165	0.000	7.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	0.850	0.000	1.270	0.000	0.000	0.000	0.000	0.000	0.420	0.000	0.000	0.000	0.000	0.000	0.420	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	9.000	0
1	0.000	0.000	1.360	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.724	0.000	8.000	0
1	0.000	0.000	0.700	0.000	0.000	0.700	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.400	0.000	0.000	200.000	0
1	0.000	0.000	0.000	0.140	0.000	0.140	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.140	0.000	0.000	13.000	0
1	0.130	0.000	0.000	1.690	0.130	0.130	0.000	0.000	0.000	0.000	0.260	0.000	0.000	0.000	0.000	0.000	0.000	0.052	20.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.340	0.000	0.000	0.000	0.000	0.000	0.000	0.330	0.000	0.000	13.000	0
1	0.000	0.000	0.000	1.280	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.420	0.151	0.000	9.000	0
1	0.000	3.920	0.000	3.920	1.960	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	0.960	0.480	0.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	7.000	0
1	0.000	1.660	0.000	3.330	1.660	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.167	0.000	10.000	0
1	0.000	0.000	0.000	2.450	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.000	0.000	0.000	5.370	0.000	0.000	0.000	0.000	3.220	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	0.000	0.000	0.190	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.380	0.000	0.380	0.030	0.000	12.000	0
1	0.000	0.000	25.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	1.400	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	28.000	0
1	0.000	0.000	0.000	0.440	0.220	0.440	0.000	0.000	2.230	0.000	0.670	0.000	0.000	0.000	0.000	1.560	0.134	0.000	121.000	0
1	0.000	0.000	0.000	2.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.161	0.000	3.000	0
1	0.000	0.000	0.000	2.080	0.000	0.000	0.000	0.000	0.000	0.000	0.690	0.000	0.000	0.000	0.000	0.000	0.284	0.094	11.000	0
1	0.000	0.000	0.130	0.650	0.130	0.000	0.000	0.000	0.000	0.000	0.130	0.000	0.000	0.000	0.000	0.260	0.000	0.036	32.000	0
1	0.000	0.000	0.040	0.390	0.220	0.040	0.000	0.000	0.000	0.000	0.040	0.000	0.080	0.000	0.000	0.080	0.000	0.011	64.000	0
1	0.000	0.000	0.040	0.620	0.040	0.000	0.000	0.000	0.000	0.000	0.040	0.000	0.000	0.000	0.000	0.140	0.000	0.013	85.000	0
1	0.000	0.000	3.220	0.000	0.000	0.000	0.000	0.000	3.220	0.000	3.220	0.000	0.000	0.000	0.000	0.000	0.000	0.000	11.000	0
1	0.100	0.000	0.000	4.500	0.100	0.200	0.000	0.000	0.600	0.000	0.000	0.000	0.100	0.000	0.000	0.000	0.000	0.013	26.000	0
1	0.000	1.940	0.000	0.970	1.940	0.000	0.000	0.000	0.970	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	75.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.000	0.810	0.810	0.000	0.000	0.000	1.620	0.000	0.810	0.000	0.000	0.000	0.000	1.620	0.370	0.000	69.000	0
1	0.000	0.000	0.000	15.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	17.000	0
1	0.000	0.000	0.000	1.120	2.240	0.000	0.000	0.000	0.000	0.000	0.000	0.560	0.000	0.000	0.000	0.000	0.111	0.000	4.000	0
1	0.000	0.000	0.000	0.000	1.090	0.000	0.000	0.000	0.000	0.720	0.000	0.000	0.000	0.000	0.000	1.090	0.063	0.126	35.000	0
1	0.000	0.000	0.000	2.380	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.270	0.540	9.830	0.270	0.000	0.000	0.000	0.540	0.000	0.000	0.000	0.000	0.000	0.000	0.270	0.000	0.000	20.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.430	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	5.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.000	0.000	0.480	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.365	10.000	0
1	0.000	0.000	1.020	0.000	0.000	0.000	0.000	0.000	1.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.176	0.000	3.000	0
1	0.000	0.000	0.000	1.810	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.760	1.520	0.760	0.760	0.000	0.000	0.000	0.760	0.000	0.760	0.000	0.000	0.000	0.000	0.000	0.127	0.000	11.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.460	0.000	0.000	0.000	0.000	1.230	0.000	0.000	3.000	0
1	0.000	0.000	0.000	0.920	0.000	0.000	0.690	0.000	0.000	0.000	0.000	0.690	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	0.000	0.000	1.040	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.179	0.000	13.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.020	0.000	0.000	0.000	1.020	0.000	0.000	1.020	0.000	0.142	10.000	0
1	0.000	0.000	0.000	0.930	0.000	0.000	0.000	0.000	0.930	0.000	0.000	0.000	0.000	0.000	0.000	0.460	0.065	0.000	13.000	0
1	0.000	0.580	1.760	1.760	0.580	0.000	0.000	0.000	0.000	0.000	0.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	2.040	0.510	3.060	0.000	0.000	0.000	0.000	1.020	0.000	0.000	0.000	0.000	0.000	0.000	0.510	0.000	0.000	37.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.700	0.000	0.000	0.000	0.000	0.850	0.000	0.000	5.000	0
1	0.000	0.520	1.050	1.580	0.520	0.000	0.000	0.000	0.000	0.000	0.520	0.000	0.000	0.000	0.000	0.520	0.000	0.000	13.000	0
1	0.000	1.190	1.190	2.770	0.000	0.000	0.000	0.000	0.390	0.000	0.390	0.000	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	0.000	0.000	1.720	0.000	0.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.141	0.000	8.000	0
1	0.000	0.000	0.000	0.000	0.340	0.000	0.000	1.720	0.000	0.000	0.000	0.000	0.000	0.340	0.000	2.060	0.000	0.000	107.000	0
1	0.000	0.290	1.460	0.000	0.000	0.000	0.000	0.580	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1488.000	0
1	0.000	0.290	0.000	0.000	0.290	0.290	0.000	0.000	0.890	0.000	0.290	0.000	0.000	0.000	0.000	0.290	0.376	0.000	157.000	0
1	0.000	1.300	0.000	0.860	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	15.000	0
1	0.000	0.550	1.110	2.770	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.550	0.000	0.000	13.000	0
1	0.000	0.000	0.000	1.490	0.000	0.000	1.490	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	8.000	0
1	0.000	0.000	0.000	1.790	0.890	0.890	0.000	0.000	0.000	0.000	0.440	0.440	0.000	0.000	0.000	0.000	0.000	0.000	13.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	3.000	0
1	0.000	0.000	0.350	0.000	0.350	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.710	0.000	0.000	4.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	1.850	0.000	0.000	0.000	1.850	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0
1	0.000	0.000	0.000	1.610	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	2.000	0
1	0.000	0.000	0.650	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.650	0.000	0.000	28.000	0
1	0.000	0.000	0.000	0.360	1.470	0.000	0.000	0.000	1.100	0.000	0.360	0.000	0.000	0.360	0.000	0.360	0.000	0.000	45.000	0
1	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.830	0.410	0.000	0.000	0.000	0.000	0.000	0.000	5.000	0
